classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.48792601828761434,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.6317294295552284,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.5186363167610707,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.48792601828761434,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4879260182876142,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4840596770586771,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4849246231155779,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.472554969566869,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.5722299875755887,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.472554969566869,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.47614915531429963,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.47614915531429963,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.47614915531429963,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.47614915531429963,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4393791950495296,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4393791950495296,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.44466991683274887,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4388676797165456,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4225352112676057,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4225352112676057,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.5378895352030701,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4225352112676057,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4900497512437811,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.4900497512437811,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.48101265822784817,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.48101265822784817,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.48101265822784817,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.48792601828761434,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.3567107925317567,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.48792601828761434,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.48792601828761434,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4879260182876142,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.5109728062907056,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4844921500871275,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4849246231155779,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.472554969566869,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.5738397511758105,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.472554969566869,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.47614915531429963,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.493222406019264,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.47614915531429963,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.47614915531429963,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4393791950495296,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.5004478006632797,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.44466991683274887,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4383561643835616,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4225352112676057,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4840122761294808,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.5213399530578694,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4225352112676057,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.5649385381212529,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4900497512437811,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.4900497512437811,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48101265822784817,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48101265822784817,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48101265822784817,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48792601828761434,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48010261864200166,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48792601828761434,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.48792601828761434,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4879260182876142,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.575008455231199,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48749786456998684,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4849246231155779,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5542550276727493,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4836250198230123,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.472554969566869,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.6733554291636216,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.472554969566869,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5448957914937296,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49465831458168624,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49424273753775666,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49424273753775666,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49465831458168624,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.3874509394154566,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.7257726970208012,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.47614915531429963,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49322240601926387,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.45253236106646116,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.6855296358081961,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4383561643835616,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.45951415835251513,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48251449221276804,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.841296595911333,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5213399530578693,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.6133975790219689,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5274941446825171,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5266442276012567,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5229426020355413,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.52349322110133,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5367905228016059,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48101265822784817,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.601019131081772,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.737325890739589,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48792601828761434,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.7258596595302332,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4879260182876142,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4849246231155779,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4840596770586771,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.472554969566869,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5030118465281159,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5595972949947097,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47614915531429963,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47614915531429963,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47614915531429963,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5087104455432931,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4393791950495296,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4393791950495296,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.44533515114580796,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4887584407612032,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4225352112676057,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4288854596505587,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.6475078370155575,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.6321368857620567,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4900497512437811,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4900497512437811,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48101265822784817,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48101265822784817,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48101265822784817,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48792601828761434,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4765811260292043,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48792601828761434,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5216666666666666,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48749786456998684,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5101056760265904,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4840596770586771,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48811284873220045,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5185697256934474,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5738397511758105,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.47614915531429963,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5102956567242282,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.47614915531429963,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5228297402657734,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4393791950495296,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.49090294196521517,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.44533515114580796,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4792640478496926,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5487496009325227,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5528979938580085,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.6681633612375212,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.6450315909326781,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5558333333333333,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4900497512437811,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48101265822784817,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48101265822784817,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48101265822784817,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48792601828761434,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5237030541646585,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.7056508239061601,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5830872636135794,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5751214940591034,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.513115742501268,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4879260182876142,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5087087675027374,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.6195426419411946,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4844921500871275,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.48608870236817886,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.6418413956149805,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.472554969566869,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5850753633630909,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.49465831458168624,Whole
