classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.5138262961299886,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4852711165849614,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4852711165849614,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4713369963369963,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4713369963369963,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.46879935895954206,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.46879935895954206,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4900152304956488,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.49079737229584325,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.49079737229584325,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.4312133752755201,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.7613509214204802,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.7705784332041792,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.728893220728692,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.7951870704601588,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.6397806376744507,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.8318142466603241,Whole
RandomForest,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.8164902029609943,Whole
kNN,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.5384583871537754,Whole
SVM,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.5408905166825453,Whole
RandomForest,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.489235095209938,Whole
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.48040755154634285,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.4852711165849614,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.5489871636455033,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.4706377646400517,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.4713369963369963,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.5527770715707917,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.46878351117481554,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.4943735054997609,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.46879935895954206,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.5713713800556012,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.46879935895954206,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.6692793568762561,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.48844370484155425,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.49079737229584325,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.5671343755574529,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.7978252075709703,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.5648315517553106,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.7387908999371314,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.28110558096433796,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.48447438962544376,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.5600624572213725,Whole
RandomForest,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.748237481417308,Whole
Logit,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.47634022162324047,Whole
kNN,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.47634022162324047,Whole
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.5045216740926209,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4852711165849614,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4852711165849614,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4713369963369963,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4713369963369963,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.46879935895954206,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.46879935895954206,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4900152304956488,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.4900152304956488,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.49079737229584325,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.49079737229584325,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.3373214843978136,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.41846183527500663,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.7430215770684686,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.7165415514043586,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.31724971825567394,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.48447438962544376,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.7812682646481997,Whole
RandomForest,Franco,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.7541079669086465,Whole
kNN,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.47634022162324047,Whole
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.505910277188317,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4852711165849614,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4852711165849614,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4713369963369963,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4713369963369963,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.46879935895954206,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.46879935895954206,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.49079737229584325,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.4454066857247258,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.7486795445090827,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.7524883743129024,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.6636865680985525,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.803399095932349,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.6397806376744507,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.8118088134969962,Whole
RandomForest,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.7824437341319168,Whole
kNN,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.5073958824070601,Whole
SVM,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.5408566461674909,Whole
RandomForest,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.46112493376644315,Whole
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.48042270001462634,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4852711165849614,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.48838559469943954,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.46969872601257084,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4713369963369963,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.5108470859358574,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.47623117623117617,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4661429452396879,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.46879935895954206,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.5536143997700167,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4679482363978931,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4892330886954543,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4900152304956488,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.4884291196822312,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.5296063678557892,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.8210660002597349,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.5662182616261097,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.7370430488740571,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.48447438962544376,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.26101926073751575,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.5600624572213725,Whole
RandomForest,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.6956388651613924,Whole
Logit,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.47634022162324047,Whole
kNN,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.47634022162324047,Whole
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.5089890653029102,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4852711165849614,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4852711165849614,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4713369963369963,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4713369963369963,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.46879935895954206,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.46879935895954206,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4900152304956488,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.49079737229584325,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.3373214843978136,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.39943992151625074,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.7585665587290943,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.7523568938404038,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.2984386211551897,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.48447438962544376,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.7812682646481997,Whole
RandomForest,Franco,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.6357772887198477,Whole
kNN,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.47551307327306613,Whole
Logit,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.47634022162324047,Whole
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.5067146882862651,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4852711165849614,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4852711165849614,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4713369963369963,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4713369963369963,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.46879935895954206,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.46879935895954206,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4900152304956488,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.49079737229584325,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.42982655316870516,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.7642475262133589,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.7615418060750568,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.1,None,1430,L2,0.722582520799171,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.6397806376744507,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.7951870704601588,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.8318142466603241,Whole
RandomForest,Franco,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.7982556999438826,Whole
kNN,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5384583871537754,Whole
SVM,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5408905166825453,Whole
RandomForest,AntonGiacomoCorso,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4873928239518592,Whole
kNN,PietroBembo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5228276776058952,Whole
SVM,PietroBembo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4852711165849614,Whole
Logit,PietroBembo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5489871636455033,Whole
RandomForest,PietroBembo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4715674128812577,Whole
kNN,CelioMagno,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4713369963369963,Whole
SVM,CelioMagno,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4713369963369963,Whole
Logit,CelioMagno,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5527770715707917,Whole
RandomForest,CelioMagno,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4732731554160125,Whole
kNN,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5041274480620991,Whole
SVM,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.46879935895954206,Whole
Logit,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5918103487349632,Whole
RandomForest,DomenicoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.46879935895954206,Whole
kNN,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.681172740275016,Whole
SVM,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.49079737229584325,Whole
kNN,Petrarca,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.5527202240129091,Whole
SVM,Petrarca,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.563325863289,Whole
Logit,Petrarca,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.7856617990861557,Whole
RandomForest,Petrarca,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.7159378819360706,Whole
Logit,Franco,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.48447438962544376,Whole
kNN,Franco,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.27901550699177,Whole
SVM,Franco,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.5600624572213725,Whole
