classifier,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
SVM,Count,Char,Bigrams,0.8,0.0,1000,227,L2,0.18112604355705716,Whole
Logit,Count,Char,Bigrams,0.8,0.0,1000,227,L2,0.08249053100298573,Whole
RandomForest,Count,Char,Bigrams,0.8,0.0,1000,227,L2,0.17501439461238122,Whole
kNN,Count,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.23820711510611892,Whole
SVM,Count,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.14582961031330596,Whole
Logit,Count,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.23806707823754256,Whole
RandomForest,Count,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.16286146218990308,Whole
kNN,Count,Char,Bigrams,0.8,0.1,None,151,L1,0.09168308589931791,Whole
Logit,Count,Char,Bigrams,0.8,0.1,None,151,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,0.8,0.1,None,151,L1,0.1599881877650686,Whole
RandomForest,Count,Char,Bigrams,0.8,0.1,None,151,L1,0.16830930726803595,Whole
kNN,Count,Char,Bigrams,0.8,0.1,None,151,L2,0.10460327568384346,Whole
SVM,Count,Char,Bigrams,0.8,0.1,None,151,L2,0.17662953703428533,Whole
Logit,Count,Char,Bigrams,0.8,0.1,None,151,L2,0.08249053100298573,Whole
RandomForest,Count,Char,Bigrams,0.8,0.1,None,151,L2,0.1609085363827981,Whole
kNN,Count,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.23820711510611892,Whole
SVM,Count,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.14582961031330596,Whole
Logit,Count,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.23806707823754256,Whole
RandomForest,Count,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.16403230187981907,Whole
kNN,Count,Char,Bigrams,0.8,0.1,1000,151,L1,0.09168308589931791,Whole
SVM,Count,Char,Bigrams,0.8,0.1,1000,151,L1,0.1599881877650686,Whole
Logit,Count,Char,Bigrams,0.8,0.1,1000,151,L1,0.08232219343003945,Whole
RandomForest,Count,Char,Bigrams,0.8,0.1,1000,151,L1,0.18599837955059476,Whole
kNN,Count,Char,Bigrams,0.8,0.1,1000,151,L2,0.10460327568384346,Whole
SVM,Count,Char,Bigrams,0.8,0.1,1000,151,L2,0.17662953703428533,Whole
Logit,Count,Char,Bigrams,0.8,0.1,1000,151,L2,0.08249053100298573,Whole
RandomForest,Count,Char,Bigrams,0.8,0.1,1000,151,L2,0.15449382793132793,Whole
kNN,Count,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.24077037859123693,Whole
SVM,Count,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.14750677272416404,Whole
Logit,Count,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.32730651625039986,Whole
RandomForest,Count,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.15184299206038337,Whole
kNN,Count,Char,Bigrams,0.8,0.2,None,128,L1,0.08929309902092886,Whole
SVM,Count,Char,Bigrams,0.8,0.2,None,128,L1,0.1671051649907415,Whole
Logit,Count,Char,Bigrams,0.8,0.2,None,128,L1,0.08232219343003945,Whole
RandomForest,Count,Char,Bigrams,0.8,0.2,None,128,L1,0.16677687235531322,Whole
kNN,Count,Char,Bigrams,0.8,0.2,None,128,L2,0.10410332671103177,Whole
SVM,Count,Char,Bigrams,0.8,0.2,None,128,L2,0.181223418394471,Whole
Logit,Count,Char,Bigrams,0.8,0.2,None,128,L2,0.08249053100298573,Whole
RandomForest,Count,Char,Bigrams,0.8,0.2,None,128,L2,0.16488806844819504,Whole
kNN,Count,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.24077037859123693,Whole
SVM,Count,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.14750677272416404,Whole
Logit,Count,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.32730651625039986,Whole
RandomForest,Count,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.16727493541406435,Whole
kNN,Count,Char,Bigrams,0.8,0.2,1000,128,L1,0.08929309902092886,Whole
SVM,Count,Char,Bigrams,0.8,0.2,1000,128,L1,0.1671051649907415,Whole
Logit,Count,Char,Bigrams,0.8,0.2,1000,128,L1,0.08232219343003945,Whole
RandomForest,Count,Char,Bigrams,0.8,0.2,1000,128,L1,0.1667179236550602,Whole
kNN,Count,Char,Bigrams,0.8,0.2,1000,128,L2,0.10410332671103177,Whole
SVM,Count,Char,Bigrams,0.8,0.2,1000,128,L2,0.181223418394471,Whole
Logit,Count,Char,Bigrams,0.8,0.2,1000,128,L2,0.08249053100298573,Whole
RandomForest,Count,Char,Bigrams,0.8,0.2,1000,128,L2,0.16778348965848963,Whole
kNN,Count,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.2570442463140427,Whole
SVM,Count,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.15288471645737092,Whole
Logit,Count,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.3500001327762196,Whole
RandomForest,Count,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.17710437691501527,Whole
kNN,Count,Char,Bigrams,0.9,0.0,None,264,L1,0.07191122911226472,Whole
Logit,Count,Char,Bigrams,0.9,0.0,None,264,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,0.9,0.0,None,264,L1,0.1354203295862844,Whole
RandomForest,Count,Char,Bigrams,0.9,0.0,None,264,L1,0.18841706609275874,Whole
kNN,Count,Char,Bigrams,0.9,0.0,None,264,L2,0.08678215704982924,Whole
SVM,Count,Char,Bigrams,0.9,0.0,None,264,L2,0.15976781452805452,Whole
Logit,Count,Char,Bigrams,0.9,0.0,None,264,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Bigrams,0.9,0.0,None,264,L2,0.17744657294816532,Whole
kNN,Count,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.2570442463140427,Whole
SVM,Count,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.15288471645737092,Whole
Logit,Count,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.3500001327762196,Whole
RandomForest,Count,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.17004004470091275,Whole
kNN,Count,Char,Bigrams,0.9,0.0,1000,264,L1,0.07191122911226472,Whole
SVM,Count,Char,Bigrams,0.9,0.0,1000,264,L1,0.1354203295862844,Whole
Logit,Count,Char,Bigrams,0.9,0.0,1000,264,L1,0.08232219343003945,Whole
RandomForest,Count,Char,Bigrams,0.9,0.0,1000,264,L1,0.17230630178999742,Whole
kNN,Count,Char,Bigrams,0.9,0.0,1000,264,L2,0.08678215704982924,Whole
SVM,Count,Char,Bigrams,0.9,0.0,1000,264,L2,0.15976781452805452,Whole
Logit,Count,Char,Bigrams,0.9,0.0,1000,264,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Bigrams,0.9,0.0,1000,264,L2,0.1608887990759356,Whole
kNN,Count,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.23906207523139478,Whole
SVM,Count,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.14582961031330596,Whole
Logit,Count,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.24720069705695832,Whole
RandomForest,Count,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.16354149938657794,Whole
kNN,Count,Char,Bigrams,0.9,0.1,None,188,L1,0.06998802226687369,Whole
Logit,Count,Char,Bigrams,0.9,0.1,None,188,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,0.9,0.1,None,188,L1,0.16144497693891258,Whole
RandomForest,Count,Char,Bigrams,0.9,0.1,None,188,L1,0.15996727514296774,Whole
kNN,Count,Char,Bigrams,0.9,0.1,None,188,L2,0.08678691091376985,Whole
SVM,Count,Char,Bigrams,0.9,0.1,None,188,L2,0.18066266563349478,Whole
Logit,Count,Char,Bigrams,0.9,0.1,None,188,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Bigrams,0.9,0.1,None,188,L2,0.16051014957264956,Whole
kNN,Count,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.23906207523139478,Whole
SVM,Count,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.14582961031330596,Whole
Logit,Count,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.24720069705695832,Whole
RandomForest,Count,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.16483435234277552,Whole
kNN,Count,Char,Bigrams,0.9,0.1,1000,188,L1,0.06998802226687369,Whole
Logit,Count,Char,Bigrams,0.9,0.1,1000,188,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,0.9,0.1,1000,188,L1,0.16144497693891258,Whole
RandomForest,Count,Char,Bigrams,0.9,0.1,1000,188,L1,0.15411862641235272,Whole
kNN,Count,Char,Bigrams,0.9,0.1,1000,188,L2,0.08678691091376985,Whole
SVM,Count,Char,Bigrams,0.9,0.1,1000,188,L2,0.18066266563349478,Whole
Logit,Count,Char,Bigrams,0.9,0.1,1000,188,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Bigrams,0.9,0.1,1000,188,L2,0.16258515837192006,Whole
kNN,Count,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.272704655242893,Whole
SVM,Count,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.15581224806950658,Whole
Logit,Count,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.3332828483567518,Whole
RandomForest,Count,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.16766880482967286,Whole
kNN,Count,Char,Bigrams,0.9,0.2,None,165,L1,0.07057668900406586,Whole
Logit,Count,Char,Bigrams,0.9,0.2,None,165,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,0.9,0.2,None,165,L1,0.15683713380165767,Whole
RandomForest,Count,Char,Bigrams,0.9,0.2,None,165,L1,0.16274137367018124,Whole
kNN,Count,Char,Bigrams,0.9,0.2,None,165,L2,0.0857926543056187,Whole
SVM,Count,Char,Bigrams,0.9,0.2,None,165,L2,0.17816861225500746,Whole
Logit,Count,Char,Bigrams,0.9,0.2,None,165,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Bigrams,0.9,0.2,None,165,L2,0.1514710057569166,Whole
kNN,Count,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.272704655242893,Whole
SVM,Count,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.15581224806950658,Whole
Logit,Count,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.3332828483567518,Whole
RandomForest,Count,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.17812620197002885,Whole
kNN,Count,Char,Bigrams,0.9,0.2,1000,165,L1,0.07057668900406586,Whole
Logit,Count,Char,Bigrams,0.9,0.2,1000,165,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,0.9,0.2,1000,165,L1,0.15683713380165767,Whole
RandomForest,Count,Char,Bigrams,0.9,0.2,1000,165,L1,0.16747217463156291,Whole
kNN,Count,Char,Bigrams,0.9,0.2,1000,165,L2,0.0857926543056187,Whole
SVM,Count,Char,Bigrams,0.9,0.2,1000,165,L2,0.17816861225500746,Whole
Logit,Count,Char,Bigrams,0.9,0.2,1000,165,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Bigrams,0.9,0.2,1000,165,L2,0.16906377137355397,Whole
kNN,Count,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.24313703840307097,Whole
SVM,Count,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.15896848067071936,Whole
Logit,Count,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.3507355329198652,Whole
RandomForest,Count,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.15930617103568356,Whole
kNN,Count,Char,Bigrams,1.0,0.0,None,329,L1,0.11312346719736253,Whole
Logit,Count,Char,Bigrams,1.0,0.0,None,329,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,1.0,0.0,None,329,L1,0.10743031678614501,Whole
RandomForest,Count,Char,Bigrams,1.0,0.0,None,329,L1,0.1846469716657635,Whole
kNN,Count,Char,Bigrams,1.0,0.0,None,329,L2,0.10719567134542037,Whole
SVM,Count,Char,Bigrams,1.0,0.0,None,329,L2,0.12628966693383872,Whole
Logit,Count,Char,Bigrams,1.0,0.0,None,329,L2,0.08906608296852199,Whole
RandomForest,Count,Char,Bigrams,1.0,0.0,None,329,L2,0.1793747143951522,Whole
kNN,Count,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.24313703840307097,Whole
SVM,Count,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.15896848067071936,Whole
Logit,Count,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.3507355329198652,Whole
RandomForest,Count,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.15859022202598536,Whole
kNN,Count,Char,Bigrams,1.0,0.0,1000,329,L1,0.11312346719736253,Whole
Logit,Count,Char,Bigrams,1.0,0.0,1000,329,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,1.0,0.0,1000,329,L1,0.10743031678614501,Whole
RandomForest,Count,Char,Bigrams,1.0,0.0,1000,329,L1,0.1723956598956599,Whole
kNN,Count,Char,Bigrams,1.0,0.0,1000,329,L2,0.10719567134542037,Whole
SVM,Count,Char,Bigrams,1.0,0.0,1000,329,L2,0.12628966693383872,Whole
Logit,Count,Char,Bigrams,1.0,0.0,1000,329,L2,0.08906608296852199,Whole
RandomForest,Count,Char,Bigrams,1.0,0.0,1000,329,L2,0.172424874255268,Whole
kNN,Count,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.24537258262684436,Whole
SVM,Count,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.15733793682163247,Whole
Logit,Count,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.2860210767955745,Whole
RandomForest,Count,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.16582351636800993,Whole
kNN,Count,Char,Bigrams,1.0,0.1,None,253,L1,0.10422375692746748,Whole
Logit,Count,Char,Bigrams,1.0,0.1,None,253,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,1.0,0.1,None,253,L1,0.12628966693383872,Whole
RandomForest,Count,Char,Bigrams,1.0,0.1,None,253,L1,0.19052253651310255,Whole
kNN,Count,Char,Bigrams,1.0,0.1,None,253,L2,0.11006543585201352,Whole
SVM,Count,Char,Bigrams,1.0,0.1,None,253,L2,0.1430205945639228,Whole
Logit,Count,Char,Bigrams,1.0,0.1,None,253,L2,0.08906608296852199,Whole
RandomForest,Count,Char,Bigrams,1.0,0.1,None,253,L2,0.1676093761150322,Whole
kNN,Count,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.24537258262684436,Whole
SVM,Count,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.15733793682163247,Whole
Logit,Count,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.2860210767955745,Whole
RandomForest,Count,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.16927344006334477,Whole
kNN,Count,Char,Bigrams,1.0,0.1,1000,253,L1,0.10422375692746748,Whole
SVM,Count,Char,Bigrams,1.0,0.1,1000,253,L1,0.12628966693383872,Whole
Logit,Count,Char,Bigrams,1.0,0.1,1000,253,L1,0.08232219343003945,Whole
RandomForest,Count,Char,Bigrams,1.0,0.1,1000,253,L1,0.1639804669076821,Whole
kNN,Count,Char,Bigrams,1.0,0.1,1000,253,L2,0.11006543585201352,Whole
SVM,Count,Char,Bigrams,1.0,0.1,1000,253,L2,0.1430205945639228,Whole
Logit,Count,Char,Bigrams,1.0,0.1,1000,253,L2,0.08906608296852199,Whole
RandomForest,Count,Char,Bigrams,1.0,0.1,1000,253,L2,0.15989616389865138,Whole
kNN,Count,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.28009158239421394,Whole
SVM,Count,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.15581224806950658,Whole
Logit,Count,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.3767984684122998,Whole
RandomForest,Count,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.16180540378653585,Whole
kNN,Count,Char,Bigrams,1.0,0.2,None,230,L1,0.11009951615561027,Whole
Logit,Count,Char,Bigrams,1.0,0.2,None,230,L1,0.08232219343003945,Whole
SVM,Count,Char,Bigrams,1.0,0.2,None,230,L1,0.13294472007832606,Whole
RandomForest,Count,Char,Bigrams,1.0,0.2,None,230,L1,0.18721292836357808,Whole
kNN,Count,Char,Bigrams,1.0,0.2,None,230,L2,0.11028164258184214,Whole
SVM,Count,Char,Bigrams,1.0,0.2,None,230,L2,0.1469400732770336,Whole
Logit,Count,Char,Bigrams,1.0,0.2,None,230,L2,0.08906608296852199,Whole
RandomForest,Count,Char,Bigrams,1.0,0.2,None,230,L2,0.15782731855845064,Whole
kNN,Count,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.28009158239421394,Whole
SVM,Count,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.15581224806950658,Whole
Logit,Count,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.3767984684122998,Whole
RandomForest,Count,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.17690800638913848,Whole
kNN,Count,Char,Bigrams,1.0,0.2,1000,230,L1,0.11009951615561027,Whole
SVM,Count,Char,Bigrams,1.0,0.2,1000,230,L1,0.13294472007832606,Whole
Logit,Count,Char,Bigrams,1.0,0.2,1000,230,L1,0.08232219343003945,Whole
RandomForest,Count,Char,Bigrams,1.0,0.2,1000,230,L1,0.1991272100560176,Whole
kNN,Count,Char,Bigrams,1.0,0.2,1000,230,L2,0.11028164258184214,Whole
SVM,Count,Char,Bigrams,1.0,0.2,1000,230,L2,0.1469400732770336,Whole
Logit,Count,Char,Bigrams,1.0,0.2,1000,230,L2,0.08906608296852199,Whole
RandomForest,Count,Char,Bigrams,1.0,0.2,1000,230,L2,0.17924683636399474,Whole
kNN,Count,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.1806269613490605,Whole
SVM,Count,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.14689009661835747,Whole
RandomForest,Count,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.17329664864416586,Whole
Logit,Count,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.2921444596734332,Whole
kNN,Count,Char,Trigrams,0.8,0.0,None,3262,L1,0.03351049742446205,Whole
Logit,Count,Char,Trigrams,0.8,0.0,None,3262,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.8,0.0,None,3262,L1,0.1674024756445945,Whole
RandomForest,Count,Char,Trigrams,0.8,0.0,None,3262,L1,0.1913029994614972,Whole
kNN,Count,Char,Trigrams,0.8,0.0,None,3262,L2,0.04724615074191346,Whole
SVM,Count,Char,Trigrams,0.8,0.0,None,3262,L2,0.17156615851335968,Whole
Logit,Count,Char,Trigrams,0.8,0.0,None,3262,L2,0.08232219343003945,Whole
RandomForest,Count,Char,Trigrams,0.8,0.0,None,3262,L2,0.1755719648657871,Whole
kNN,Count,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.2936044207012734,Whole
SVM,Count,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.14885688961958296,Whole
RandomForest,Count,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.17557344167270336,Whole
Logit,Count,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.3811362616827069,Whole
kNN,Count,Char,Trigrams,0.8,0.0,1000,1000,L1,0.03690863646598926,Whole
Logit,Count,Char,Trigrams,0.8,0.0,1000,1000,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.8,0.0,1000,1000,L1,0.17726398799512003,Whole
RandomForest,Count,Char,Trigrams,0.8,0.0,1000,1000,L1,0.16095130372405667,Whole
kNN,Count,Char,Trigrams,0.8,0.0,1000,1000,L2,0.06585844482720625,Whole
SVM,Count,Char,Trigrams,0.8,0.0,1000,1000,L2,0.17726407949890677,Whole
Logit,Count,Char,Trigrams,0.8,0.0,1000,1000,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Trigrams,0.8,0.0,1000,1000,L2,0.17100852549222115,Whole
kNN,Count,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.24111904019785413,Whole
SVM,Count,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.15550519587076192,Whole
RandomForest,Count,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.18530662675372098,Whole
Logit,Count,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.36797918426727505,Whole
kNN,Count,Char,Trigrams,0.8,0.1,None,1428,L1,0.03548056682874198,Whole
Logit,Count,Char,Trigrams,0.8,0.1,None,1428,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.8,0.1,None,1428,L1,0.17469586111364235,Whole
RandomForest,Count,Char,Trigrams,0.8,0.1,None,1428,L1,0.17401033216793482,Whole
kNN,Count,Char,Trigrams,0.8,0.1,None,1428,L2,0.06039239484267889,Whole
SVM,Count,Char,Trigrams,0.8,0.1,None,1428,L2,0.17726407949890677,Whole
Logit,Count,Char,Trigrams,0.8,0.1,None,1428,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Trigrams,0.8,0.1,None,1428,L2,0.17235463664589531,Whole
kNN,Count,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.297855068678866,Whole
SVM,Count,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.14885688961958296,Whole
RandomForest,Count,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.1718729895407708,Whole
Logit,Count,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.39199171185718695,Whole
kNN,Count,Char,Trigrams,0.8,0.1,1000,1000,L1,0.036811089085833186,Whole
Logit,Count,Char,Trigrams,0.8,0.1,1000,1000,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.8,0.1,1000,1000,L1,0.17726398799512003,Whole
RandomForest,Count,Char,Trigrams,0.8,0.1,1000,1000,L1,0.1961722639021107,Whole
kNN,Count,Char,Trigrams,0.8,0.1,1000,1000,L2,0.06452274893268682,Whole
SVM,Count,Char,Trigrams,0.8,0.1,1000,1000,L2,0.17726407949890677,Whole
Logit,Count,Char,Trigrams,0.8,0.1,1000,1000,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Trigrams,0.8,0.1,1000,1000,L2,0.18890963248467182,Whole
kNN,Count,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.27690109125490475,Whole
SVM,Count,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.15901509923249055,Whole
RandomForest,Count,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.16950842596003665,Whole
Logit,Count,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.3740009181750841,Whole
kNN,Count,Char,Trigrams,0.8,0.2,None,805,L1,0.042476012940957354,Whole
Logit,Count,Char,Trigrams,0.8,0.2,None,805,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.8,0.2,None,805,L1,0.17869486700660894,Whole
RandomForest,Count,Char,Trigrams,0.8,0.2,None,805,L1,0.17193156371747453,Whole
kNN,Count,Char,Trigrams,0.8,0.2,None,805,L2,0.07187722661023078,Whole
SVM,Count,Char,Trigrams,0.8,0.2,None,805,L2,0.17726407949890677,Whole
Logit,Count,Char,Trigrams,0.8,0.2,None,805,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Trigrams,0.8,0.2,None,805,L2,0.15702929704633997,Whole
kNN,Count,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.27690109125490475,Whole
SVM,Count,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.15901509923249055,Whole
RandomForest,Count,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.1648547634359763,Whole
Logit,Count,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.3740009181750841,Whole
kNN,Count,Char,Trigrams,0.8,0.2,1000,805,L1,0.042476012940957354,Whole
Logit,Count,Char,Trigrams,0.8,0.2,1000,805,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.8,0.2,1000,805,L1,0.17869486700660894,Whole
RandomForest,Count,Char,Trigrams,0.8,0.2,1000,805,L1,0.16985599326363657,Whole
kNN,Count,Char,Trigrams,0.8,0.2,1000,805,L2,0.07187722661023078,Whole
SVM,Count,Char,Trigrams,0.8,0.2,1000,805,L2,0.17726407949890677,Whole
Logit,Count,Char,Trigrams,0.8,0.2,1000,805,L2,0.08248952944074896,Whole
RandomForest,Count,Char,Trigrams,0.8,0.2,1000,805,L2,0.17721040018014542,Whole
kNN,Count,Char,Trigrams,0.9,0.0,None,3264,StandardScaler,0.1806269613490605,Whole
SVM,Count,Char,Trigrams,0.9,0.0,None,3264,StandardScaler,0.14689009661835747,Whole
RandomForest,Count,Char,Trigrams,0.9,0.0,None,3264,StandardScaler,0.19027691618417428,Whole
Logit,Count,Char,Trigrams,0.9,0.0,None,3264,StandardScaler,0.2921444596734332,Whole
kNN,Count,Char,Trigrams,0.9,0.0,None,3264,L1,0.03351049742446205,Whole
Logit,Count,Char,Trigrams,0.9,0.0,None,3264,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.9,0.0,None,3264,L1,0.1687539036031653,Whole
RandomForest,Count,Char,Trigrams,0.9,0.0,None,3264,L1,0.1932605120451957,Whole
kNN,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.05441083098850089,Whole
SVM,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.17932694611285696,Whole
Logit,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.08889978585100537,Whole
RandomForest,Count,Char,Trigrams,0.9,0.0,None,3264,L2,0.16325778784761558,Whole
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.3044543154839139,Whole
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.15748941048036466,Whole
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.18226869278134417,Whole
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.3872981614072833,Whole
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.03866406085561012,Whole
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.17869486700660894,Whole
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.18316301724230113,Whole
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.07926470790205188,Whole
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.17932694611285696,Whole
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.09023466371027349,Whole
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.16881946590477717,Whole
kNN,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.2396471933312704,Whole
SVM,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.15550519587076192,Whole
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.18129113043208414,Whole
Logit,Count,Char,Trigrams,0.9,0.1,None,1430,StandardScaler,0.36797918426727505,Whole
kNN,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.03355219884231026,Whole
Logit,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.08232219343003945,Whole
SVM,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.17726398799512003,Whole
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1430,L1,0.1806604977442264,Whole
